,target,id,date,flag,user,text
93102,0,1760345399,Sun May 10 21:17:09 PDT 2009,NO_QUERY,meghan01,I miss soccer. 
841088,4,1559972037,Sun Apr 19 12:31:09 PDT 2009,NO_QUERY,itscookie,Just got done hiking at Runyon canyon....WHOA SUPER HOT AND SUPER TIRED!!!....but all worth it for a banging super body!  Pool Party time!
1286129,4,2002222821,Tue Jun 02 03:33:13 PDT 2009,NO_QUERY,DebBennett555,@JayLink_ I agree....she's a special lady for sure 
1341408,4,2031449112,Thu Jun 04 09:50:05 PDT 2009,NO_QUERY,Rohan_01,@HoneyJune well must b coz i dont get annoyed by my frnds easily &amp; i consider u ma frnd u noe.... 
1026144,4,1883662520,Fri May 22 08:54:39 PDT 2009,NO_QUERY,erinnnraeee,I`m up i`m UPPPPPPPPPPP! Today is the day 
1090205,4,1969776359,Sat May 30 01:11:05 PDT 2009,NO_QUERY,Abbiemay,today is a good day. it started out with my daddy making me coffee &quot;pappy-style&quot; 
259553,0,1985454928,Sun May 31 17:08:06 PDT 2009,NO_QUERY,allozon,Internal dilemma: the redwings or Andy Samberg? ahhh 
427875,0,2063817882,Sun Jun 07 04:11:36 PDT 2009,NO_QUERY,smoore528,"Right, it's sunday, I have my English in less than a week, thus I am obligated to revise... Still don't think I will though "
1056744,4,1962593787,Fri May 29 11:17:20 PDT 2009,NO_QUERY,steph1985,@pigduck wifi at home and EDGE when I'm out  its one of S60's best applications
627524,0,2230951806,Thu Jun 18 17:50:19 PDT 2009,NO_QUERY,lizamtl,@_CrC_ really!? I never got it! 
834026,4,1557878390,Sun Apr 19 06:24:09 PDT 2009,NO_QUERY,cwks,Ouvindo Avril Lavigne - Let Go - I'm with You 
578783,0,2213227551,Wed Jun 17 15:05:49 PDT 2009,NO_QUERY,fe_lorena,terrible headacheeeeeeeeeeeee! going bed! 
334325,0,2013546181,Tue Jun 02 22:56:44 PDT 2009,NO_QUERY,LynelleL,Didn't go to the gym...again 
597290,0,2219235094,Thu Jun 18 00:05:15 PDT 2009,NO_QUERY,chelsaaaymae,@ericaddy vans tan and a shorts tan  its gonna get worse on friday
1581971,4,2190256826,Tue Jun 16 02:12:40 PDT 2009,NO_QUERY,emily2111,@joshthomas87 haha so am i! and it's the celebrity cook-off! then talkin' bout your generation is on!  GO GEN Y!
1472174,4,2065332526,Sun Jun 07 08:22:41 PDT 2009,NO_QUERY,alasdair333,@nixgeek yeah should be a good one tonight  looking forward to it.
1057778,4,1962799676,Fri May 29 11:41:21 PDT 2009,NO_QUERY,MusicLuver4ever,how cute  little sisters are adorable 
615853,0,2226434360,Thu Jun 18 11:57:03 PDT 2009,NO_QUERY,assi9,I hate web filters 
1400681,4,2054426488,Sat Jun 06 07:19:39 PDT 2009,NO_QUERY,connster9700,@tammyammy  Have  an adventurous Saturday! 
1208881,4,1988872844,Sun May 31 23:37:38 PDT 2009,NO_QUERY,AkankshaGoel,Any of my dubai tweeps up for brunch this friday at the Grand Hyatt ? Got a fab deal for champagne brunch and free cocktails by the pool 
581135,0,2214190220,Wed Jun 17 16:23:39 PDT 2009,NO_QUERY,Kellynico, i need some different medicine and some food plz. thnx.
516939,0,2191191457,Tue Jun 16 04:44:04 PDT 2009,NO_QUERY,SpaceOdin,"waiting for my ride, since my tire on the beetle is all screwed up. My poor V.W. "
1168776,4,1980187723,Sun May 31 05:59:12 PDT 2009,NO_QUERY,asphxiate,im excited 
102230,0,1794867100,Thu May 14 06:43:00 PDT 2009,NO_QUERY,Connie_Lingus,WOW second night in a row Ive had bad dreams  And ive been sleeping so well the past month.
1530544,4,2177822941,Mon Jun 15 06:45:37 PDT 2009,NO_QUERY,b_kelli,"Yogurt and coffee and iTunes... mornings at work. Oh well the sky is grey today anyway, might as well be here "
1399450,4,2054245206,Sat Jun 06 06:55:05 PDT 2009,NO_QUERY,EvaFL,"I love so much @alexyac and @callmesophie , you are all my life . Click http://takethisheart.skyrock.com "
189422,0,1969131757,Fri May 29 23:06:52 PDT 2009,NO_QUERY,Epic_Disaster,"Man, i knew this would happen  the freaking headaches is coming back. Just took some more alieve"
1230577,4,1991588496,Mon Jun 01 07:18:41 PDT 2009,NO_QUERY,yahaloma,@BEMagazine Wow. Thanks for thinking of me. That makes me happy to know that I am becoming a friend. 
1166755,4,1979987842,Sun May 31 05:16:56 PDT 2009,NO_QUERY,Chamindra,@kristianc haha 4 sure where u at what music u want me to krank up for u ?  
402212,0,2057882188,Sat Jun 06 13:50:37 PDT 2009,NO_QUERY,whotook,"@VioletsCRUK I had 2 full boxes of Jaffa Cakes in the shop, somehow there is none left now "
197041,0,1970923729,Sat May 30 05:40:28 PDT 2009,NO_QUERY,twins160,"Also, am having a bad day, everythings going wrong, just want to start the day over! Cant be bothered to go to work "
129730,0,1835162883,Mon May 18 05:18:32 PDT 2009,NO_QUERY,erikreagan,Giving my little girl a breathing treatment..  #fb http://twitpic.com/5f7ut
1277962,4,2001376221,Tue Jun 02 00:40:59 PDT 2009,NO_QUERY,leabella,@VeronicaDLCruz Good Night 
1475748,4,2065960408,Sun Jun 07 09:37:25 PDT 2009,NO_QUERY,TheWineWhore,"@Poet8810 Hello there!  I'm doing well, how about you?  Have a great wine weekend! "
1560637,4,2186389496,Mon Jun 15 18:46:12 PDT 2009,NO_QUERY,boizo,@LuisLobato have fun here in the city 
1477932,4,2066390586,Sun Jun 07 10:25:50 PDT 2009,NO_QUERY,Kashyarose,Joined Twitter cuz Dogs here... 
53216,0,1680120260,Sat May 02 10:57:03 PDT 2009,NO_QUERY,NaijaBeauty,@allisonreid No I didn't!  but i really want it! You want one?
1395340,4,2053713408,Sat Jun 06 05:28:29 PDT 2009,NO_QUERY,kate30stm,@Piewacket1 Strawberries will not bore so soon. They are heavenly 
324141,0,2005946942,Tue Jun 02 10:25:19 PDT 2009,NO_QUERY,CaseyBGH,"@soulresin Yah, I tried to shrink it but it screws with the css and I'm not that smrt "
1309456,4,2013081955,Tue Jun 02 21:52:52 PDT 2009,NO_QUERY,chicrunner,"@Xavierism ha ha okay!  for sure, glad my blog is somewhat working these days. grrrrrrr"
480954,0,2179449076,Mon Jun 15 09:07:04 PDT 2009,NO_QUERY,AmbuhMcFly,Once again my mom RUINS EVERYTHING 
415397,0,2061057822,Sat Jun 06 20:05:46 PDT 2009,NO_QUERY,AndreaMorris13,@superyeh stfu  haha
1081264,4,1968433188,Fri May 29 21:25:40 PDT 2009,NO_QUERY,x_hadouken,ps he's still a douche 
585476,0,2215641317,Wed Jun 17 18:24:55 PDT 2009,NO_QUERY,italktogalaxies,i ate food that i couldn't taste  now i want to take a nap because my best friend came today.
1474680,4,2065768293,Sun Jun 07 09:15:06 PDT 2009,NO_QUERY,hikkiamigo,@JessicaPinup Hope you get better. 
1578836,4,2189864443,Tue Jun 16 01:06:38 PDT 2009,NO_QUERY,Fallen_Reason,drinking energy drink and drawing   chilled out!
1391552,4,2053332444,Sat Jun 06 04:10:05 PDT 2009,NO_QUERY,raidstar,@paigetheshiz Sweet 
950867,4,1824110929,Sun May 17 00:04:59 PDT 2009,NO_QUERY,electromarkie,@ginoboi And please greet my friend Rhemar Encencio who's celebrating his bday today.I'll check your blog &amp; resend my contest entry later 
682995,0,2250148604,Fri Jun 19 23:49:05 PDT 2009,NO_QUERY,sophiejole,"New account - let's see if my tweets will show up in my tweetdeck! this is getting old, couldn't see tweets as @donnabella77 "
864889,4,1677363182,Sat May 02 01:41:38 PDT 2009,NO_QUERY,greatescape09,Bloody Awful Poetry just confirmed to decorate your ears at TGE.. 
857312,4,1573911394,Tue Apr 21 03:26:21 PDT 2009,NO_QUERY,foolandtheopera,"@what_tha LOL why yessirree. It was very enjoyable and the perfect intro. Had I known, so would have invited you "
316114,0,2002336774,Tue Jun 02 03:54:59 PDT 2009,NO_QUERY,AlyEnglish,bangor....guteed 
926950,4,1755841705,Sun May 10 10:09:32 PDT 2009,NO_QUERY,just_called2say,"@EllensShow Read tweets saying Happy m-day.Bought a huge bouquet of roses for mom,only to find out that in Sweden it's not until 31 May "
9330,0,1548699065,Fri Apr 17 21:42:04 PDT 2009,NO_QUERY,MicheleBell21,Jake is spending the night at Nicks bc we*re going out of town tomorrow and all I want to do is cry  I miss him......goodnight
328973,0,2011026382,Tue Jun 02 18:21:29 PDT 2009,NO_QUERY,cheshireccatt,Just found out I'm going to need two surgeries 
1126595,4,1975056741,Sat May 30 14:21:21 PDT 2009,NO_QUERY,LoriDizzle,Theres one in every crowd that brings the party in us out 
1543875,4,2181524489,Mon Jun 15 11:56:45 PDT 2009,NO_QUERY,momobugar,is a peach 
848235,4,1564759020,Mon Apr 20 04:49:28 PDT 2009,NO_QUERY,jessicamarilyn,@WEGMusic I'd like an autograph signed picture of JB! Haha please and thank you 
454636,0,2070695457,Sun Jun 07 18:08:34 PDT 2009,NO_QUERY,amyfiggins,Had an awesome time hangin out by the pool with @HotMamaHas6Kids and family. Now just trying to hold back the tears! 
561947,0,2205542914,Wed Jun 17 04:57:58 PDT 2009,NO_QUERY,bemadthen,I just got out of the shower and I want to crawl back in bed. 
392952,0,2055274016,Sat Jun 06 09:01:14 PDT 2009,NO_QUERY,heavyheartthat,I'm giving in and taking my contacts out  Darn contacts!
1268602,4,2000071862,Mon Jun 01 21:21:15 PDT 2009,NO_QUERY,xbtypageantqn,about to go to bed! Feeling refreshed  Childbirth class tomorrow!
944788,4,1795751461,Thu May 14 08:18:31 PDT 2009,NO_QUERY,bmatt,@katska hehe ... you need to have all your tabs or apps opened before otherwise it doesn't let you. I don't understand why but it works 
240061,0,1980751662,Sun May 31 07:34:54 PDT 2009,NO_QUERY,annebrugger,WiFi not working.  Getting internet withdrawals.
767212,0,2300385765,Tue Jun 23 14:04:55 PDT 2009,NO_QUERY,Impala_Guy,@19fischi75 flood warning? holy crap! hope everythings alright at ur place hun? 
637502,0,2234205911,Thu Jun 18 22:37:13 PDT 2009,NO_QUERY,5tephaN,@bbychigi Yizzur. Bully 
1068703,4,1965788011,Fri May 29 16:32:38 PDT 2009,NO_QUERY,GlitzyGloss,@LissyLovesTila what did you do? lol 
515592,0,2190873139,Tue Jun 16 03:57:38 PDT 2009,NO_QUERY,urbanfly,"@citizensheep I'm with Smile as well  Not had one of those yet, guess it's only a matter of time. What's wrong with the Visa verification?"
749257,0,2284951620,Mon Jun 22 14:31:13 PDT 2009,NO_QUERY,htizzle,now that im done with the twilight books i need something else to read  any suggestions??
1323625,4,2014925331,Wed Jun 03 03:08:19 PDT 2009,NO_QUERY,roxercita,"@cosmodoll that new song is.. strange, eclectic, it's NICE!  i like it hehe"
1545317,4,2182049458,Mon Jun 15 12:39:09 PDT 2009,NO_QUERY,mayumy,@DaviHenrique Eu acheii... 
1189505,4,1983553558,Sun May 31 13:22:43 PDT 2009,NO_QUERY,DonnyAndersong,@Jesse_Tucker in Vancouver til Thursday dude. You around? Let's write us one 
1063509,4,1964480667,Fri May 29 14:18:11 PDT 2009,NO_QUERY,yaseminx3,@xSeniz breezer is delish! hahaha (: but im drinking cult shaker now 
868480,4,1677943331,Sat May 02 04:47:35 PDT 2009,NO_QUERY,LaurenFisher,"@primaryposition noted, will do my best and let you know how I get on "
1532622,4,2178300496,Mon Jun 15 07:29:52 PDT 2009,NO_QUERY,cosmolicious,Blank has donuuuuuuuts!!!! 
1235887,4,1992689208,Mon Jun 01 09:09:50 PDT 2009,NO_QUERY,Christabel_SMM,@Ana_Paula 11..  I don't know what to get either! Hmm you'd have thought it would be an easy decision huh. haha. 
1086006,4,1969255968,Fri May 29 23:28:31 PDT 2009,NO_QUERY,kahlil1013,@dupreeblue thanks 
1011836,4,1881140055,Fri May 22 03:44:04 PDT 2009,NO_QUERY,jameshinton,@Heidi_range it's mine &amp; yours birthday tomorrow! have a good day  x
687092,0,2251186340,Sat Jun 20 02:42:23 PDT 2009,NO_QUERY,MikeFurtak,@JasonFurtak Hm. I can imagine that is disappointing 
1469596,4,2064911582,Sun Jun 07 07:28:01 PDT 2009,NO_QUERY,DamnSmartie,@Worditup Yes 
789647,0,2325446470,Thu Jun 25 05:28:00 PDT 2009,NO_QUERY,natneagle,hey everyone my hubby @nickneagle is going to ER b/c he's got a really high fever &amp; or dr sucks &amp; isn't open - i'm home with kids 
1578325,4,2189797530,Tue Jun 16 00:56:14 PDT 2009,NO_QUERY,hanspetter,The American vs. Iranian way of life: A cartoon. http://twitpic.com/7hsb4 
1125165,4,1974793223,Sat May 30 13:51:20 PDT 2009,NO_QUERY,KnightRid,@mountchuck welcome to the married world my friend   I might just have to smoke an Ambos Mundos later for you!!
1175578,4,1981117111,Sun May 31 08:27:23 PDT 2009,NO_QUERY,makestonebeat,Work is really chill today. I'm in a great mood 
929138,4,1759857016,Sun May 10 20:06:51 PDT 2009,NO_QUERY,autumnelayne,"@autumnbouk you should browse in Firefox, it spell-checks everything you type automatically "
1550775,4,2183869559,Mon Jun 15 15:05:48 PDT 2009,NO_QUERY,TwilightSeriesF,@TheEllenShow oohhh I would LOVE to go.  How are the winners chosen?
183937,0,1967550099,Fri May 29 19:47:12 PDT 2009,NO_QUERY,moniquediniz,"eyes closing. i don't want to sleep. actually, i don't want to wake up to a very boring, busy, uni-related day tomorrow "
389650,0,2054499420,Sat Jun 06 07:29:17 PDT 2009,NO_QUERY,nikay24,I'm all alone here 
387706,0,2054067703,Sat Jun 06 06:28:26 PDT 2009,NO_QUERY,__EGOmaniac__,I'm FREEZING!!!!! I need a HUG  HALATANG WALNG MAGAWA!!!! Hahaha
226577,0,1977879716,Sat May 30 21:55:09 PDT 2009,NO_QUERY,iSelah,Wow! My shoulders are tight! My neck feels so stiff n painful! What is this!?! 
121261,0,1833464769,Sun May 17 23:22:15 PDT 2009,NO_QUERY,storyinmymind,I hope nobody I know was harmed during the earthquake 
1187820,4,1983223740,Sun May 31 12:44:40 PDT 2009,NO_QUERY,Joshie_Greed,Jst spent a grand on new rims for my mustang 
1156927,4,1979139207,Sun May 31 01:47:49 PDT 2009,NO_QUERY,annikajoker,"@JuliaJoker i just love them, too. you're so right, they are damn hot! and the video is one of the best ones i ever have watched! "
1306286,4,2011633023,Tue Jun 02 19:19:29 PDT 2009,NO_QUERY,ebbruz,"@shailmohan: hmm well, creepie suzie and mojo jomo.... but u probably arent anyway.. so hi... wassup "
1172243,4,1980603877,Sun May 31 07:11:44 PDT 2009,NO_QUERY,e_lana,"Happy Birthday @commonroots! (the tweeter, not the restaurant. Cafe was born in July  )"
534786,0,2197682365,Tue Jun 16 14:59:32 PDT 2009,NO_QUERY,tinmandr,new kick board but i don't wanna use it 
975955,4,1833575268,Sun May 17 23:44:04 PDT 2009,NO_QUERY,aysoooo,@YOGUEVARRA THIS IS MY FAVORITE PICTURE YET! 
1477596,4,2066321224,Sun Jun 07 10:17:56 PDT 2009,NO_QUERY,TruongJP,@ashleyisrad okaaaay ))) THANKKKKKS 
871203,4,1678603388,Sat May 02 07:12:46 PDT 2009,NO_QUERY,Cletae,@therock247uk Good Morning (((((((((((((((((((((Snuggles)))))))))))))))))))) &lt;3 
98007,0,1793158077,Thu May 14 01:35:54 PDT 2009,NO_QUERY,PJSPhotography,"Come down with somin this morning, not good...  "
49403,0,1678132378,Sat May 02 05:37:45 PDT 2009,NO_QUERY,nicolechen,oh man..... Singapore gonna die soon  cries.. this is exactly what is written in the bible.. lol... oppressions of christians!
1343633,4,2039753630,Thu Jun 04 22:43:14 PDT 2009,NO_QUERY,MsUnreliable,@gonduras Is it too soon to tell you I love you? 
1485860,4,2067960996,Sun Jun 07 13:15:21 PDT 2009,NO_QUERY,klaybourne,welcomes Kenzie Corleone as a fan.   http://plurk.com/p/z5rm5
1503867,4,2072053839,Sun Jun 07 20:19:18 PDT 2009,NO_QUERY,omecool20,is happy that El Lakeros is up 2-0.... work n body treatment.. in that order ... srike a pose ... 
1572570,4,2188956158,Mon Jun 15 22:55:36 PDT 2009,NO_QUERY,sarahbearblue,diamonds aren't forever &lt;3 oli sykes is beautiful 
313092,0,2001674391,Tue Jun 02 01:40:53 PDT 2009,NO_QUERY,kianne_13,@christian0386 but @brianmcnugget just needed me to be loyal. 
1181053,4,1982018466,Sun May 31 10:21:41 PDT 2009,NO_QUERY,clarasdiary,@HanaStephenson yeah exactly - it's great to work with you 
917175,4,1753435973,Sun May 10 01:37:41 PDT 2009,NO_QUERY,theweird1ne,Happy Birthday to @AndrewGirdwood ! 
862120,4,1676826408,Fri May 01 23:20:41 PDT 2009,NO_QUERY,KaylaWeezey,@AshleyCandyLand Hey sexy woman  It's about time you joined twitter !
485037,0,2181000306,Mon Jun 15 11:13:49 PDT 2009,NO_QUERY,Miss_Cummins,@_Alicee lol i know what you mean. its right above my house! my whole how was shaking because of it  hows you? x
332964,0,2013184272,Tue Jun 02 22:05:45 PDT 2009,NO_QUERY,amynicola_ox,"@GGGKeri night xx, i think i have the same headache you had earlier..my head is pulsating "
756461,0,2288734251,Mon Jun 22 19:32:54 PDT 2009,NO_QUERY,LT_Mittens,"Hate to bitch on my 400th tweet, but I got a F'ing parking ticket today at UTA for no decal.  I was already parking a good 1/2 mile away! "
1468466,4,2064754332,Sun Jun 07 07:05:24 PDT 2009,NO_QUERY,itspaigepenales,@biancasongcuya Yooo :&gt; What`s up? 
60635,0,1686461491,Sun May 03 05:32:11 PDT 2009,NO_QUERY,jaredgunthorpe,"@jaysnbrwn yes  i know both. @rose_samuels indeed, you?"
434503,0,2065205346,Sun Jun 07 08:07:08 PDT 2009,NO_QUERY,AbbeyWhite,"Leaving Sacramento, it's real now "
1596511,4,2192674523,Tue Jun 16 07:23:12 PDT 2009,NO_QUERY,evangelinaarion,woah... i found stuff at work to do.  although now what am i going to to in July? 
695760,0,2253338679,Sat Jun 20 08:00:17 PDT 2009,NO_QUERY,valkyrierisen,@divinebubbles  that sucks. i'm sorry! I hope you feel well soon!
1422682,4,2058535417,Sat Jun 06 15:08:04 PDT 2009,NO_QUERY,LISLISBAM,@ThePanickButton No I've not ran out of things to say. I just think your face looks like an arse 
657771,0,2241163342,Fri Jun 19 10:36:59 PDT 2009,NO_QUERY,intrntmn,I haz iPhone 3GS but home internet is down 
1307005,4,2012137323,Tue Jun 02 20:07:51 PDT 2009,NO_QUERY,sarasmile13,"@lovelylady I love being a gemini, my daughter is too. poor hubby is a scorpio and he has 2 of us. "
427666,0,2063778010,Sun Jun 07 04:02:12 PDT 2009,NO_QUERY,rosinssky,Euuurghh. I feel so illl. I need someone to make me chicken soup  No Dailybooth today I think.
528790,0,2195219038,Tue Jun 16 10:50:18 PDT 2009,NO_QUERY,midnightsunco,"@vickybonnett hey! Yeah, been on sickie lockdown.  have you read all the FF updates?? Hello! It was like a jackpot yesterday!!"
399104,0,2057064201,Sat Jun 06 12:18:13 PDT 2009,NO_QUERY,LoveMyHun, i think he's cheating on me...will post story on @061004     T_T
213490,0,1975014244,Sat May 30 14:16:03 PDT 2009,NO_QUERY,PinYoung720,wishes she could be at Meet In The MIddle but has work 2day. Irvine lessons for the last time  then last show of the musical 2nite. #fb
160406,0,1957062621,Thu May 28 23:24:49 PDT 2009,NO_QUERY,antonywu,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go "
812427,4,1548498369,Fri Apr 17 21:07:12 PDT 2009,NO_QUERY,deannaroell,THIN MINTS!!! This girl is excited! 
1170609,4,1980398676,Sun May 31 06:37:40 PDT 2009,NO_QUERY,GoldyMom,@ErenMckay Ha! I am actually about the same...for now  Anything fun going on today?
144708,0,1882026569,Fri May 22 06:04:54 PDT 2009,NO_QUERY,SethHorn,"Man... Back before we started dating, I used to get so much tail! But now that you won't let me coon hunt, I don't get any "
599124,0,2220597267,Thu Jun 18 03:29:37 PDT 2009,NO_QUERY,JonezyAlz,"@amazingV I've tried the small meal thing...doesnt work  Gonna go back to my old methods, Mark is buying me DC's if I loose 30lbs "
1199509,4,1985317771,Sun May 31 16:52:19 PDT 2009,NO_QUERY,chrishimself,Completely reworked the portfolio site today. It's hard to design for yourself. Making progress now. Linking work. 
1396551,4,2053849954,Sat Jun 06 05:53:17 PDT 2009,NO_QUERY,DJediMutant22,"@AnnCurry I watch @Todayshow everyday, I love you guys! "
78545,0,1751418884,Sat May 09 19:24:19 PDT 2009,NO_QUERY,kunalgautam,15 Gb of Imp data lost due to mis commanding 
442879,0,2067402921,Sun Jun 07 12:16:53 PDT 2009,NO_QUERY,jbbsfan,@WaKeUp2MuSiC i need 2 but my string 
1115076,4,1972897908,Sat May 30 10:05:36 PDT 2009,NO_QUERY,AfricanoBOi,@Cause4Conceit --aww thanxx homie G dogg 
99626,0,1793681665,Thu May 14 03:37:06 PDT 2009,NO_QUERY,bhava,I missed a full day of #teched09 today 
552781,0,2203480915,Tue Jun 16 23:50:10 PDT 2009,NO_QUERY,MzFiEsTyBiiTCh, Blown Face
1467248,4,2064582667,Sun Jun 07 06:39:28 PDT 2009,NO_QUERY,AskPappy,"Happy Sunday Everyone, What a lovely day to be alive and kicking  I Hope Everyone Has an ULTRA DAY "
154652,0,1933220102,Tue May 26 23:18:47 PDT 2009,NO_QUERY,roboppy,2:20 am = shower time...  I fear I will never get to go to bed before 2 am.
1313207,4,2013755053,Tue Jun 02 23:29:27 PDT 2009,NO_QUERY,joolzgirl,@StephenRinaldo thank you 
1201123,4,1985611880,Sun May 31 17:26:24 PDT 2009,NO_QUERY,MaguiMaf,"today I went out with mar. I awesome day. we went to paseo alcorta, we won 149 tickets in a game  then we went to her house to play pool"
856832,4,1573822486,Tue Apr 21 03:01:14 PDT 2009,NO_QUERY,philipghj,say bye bye to work! hello to what's left of the day... 
966257,4,1827680601,Sun May 17 11:13:20 PDT 2009,NO_QUERY,loveaamee,tiny is not coming home =( but at least sol yes!! 
1152969,4,1978775007,Sun May 31 00:25:31 PDT 2009,NO_QUERY,AnthonyCastro3,Loving tonight  hanging with timothy. I smell like In N Out. It happens.
983145,4,1834269343,Mon May 18 02:16:54 PDT 2009,NO_QUERY,limpbizkitgirl,@famouslystraped Awww you are sweet Eric...as always  I am glad to be your friend also ...wooooo 
1152811,4,1978757173,Sun May 31 00:21:53 PDT 2009,NO_QUERY,sevenplaces,Oy what a night!! Sooo glad I'm in bed now 
18709,0,1556669093,Sat Apr 18 23:48:09 PDT 2009,NO_QUERY,DViz,@carolineloves As you wish. 
394590,0,2055671589,Sat Jun 06 09:44:44 PDT 2009,NO_QUERY,redheadchicki,There are no air guards taking off today 
1112359,4,1972401118,Sat May 30 09:09:18 PDT 2009,NO_QUERY,Jonathan_Hlibka,VFX is the best! And I get to hang out with one of my favorite couples  Another two days and this commercial is done!
339718,0,2014697664,Wed Jun 03 02:23:17 PDT 2009,NO_QUERY,cjbright,Revision complete! I should probably look at that section I skipped now 
706775,0,2256796460,Sat Jun 20 13:19:06 PDT 2009,NO_QUERY,maweedel,babysitting but wishing I was out 
183838,0,1967525659,Fri May 29 19:44:34 PDT 2009,NO_QUERY,xoMaria49xo,"She knows I would never be a trader. She's my best friend, I'd never do anything to hurt her. Why can't she understand that? I'm sorry "
1057391,4,1962714794,Fri May 29 11:31:15 PDT 2009,NO_QUERY,jayster_x,scott is such a good cook  im surprise.
13426,0,1553237564,Sat Apr 18 13:44:01 PDT 2009,NO_QUERY,MelodyMelodyyy,"At home, and I don't want to leave "
584425,0,2215268985,Wed Jun 17 17:54:37 PDT 2009,NO_QUERY,jehan_ara,No electricity yet  How long will this go on?
1327978,4,2015452650,Wed Jun 03 04:42:10 PDT 2009,NO_QUERY,mick_cala,found a porn site that lets you download videos as a 3gp file for your mobile.. Who comes up with this stuff 
1401646,4,2054580201,Sat Jun 06 07:39:34 PDT 2009,NO_QUERY,ctay228,Kings island today! Felt so good to sleep in 
433644,0,2065008627,Sun Jun 07 07:41:16 PDT 2009,NO_QUERY,cerebralpig,Framing some prints.  Boring and stressful.  
1043961,4,1957390628,Fri May 29 00:21:16 PDT 2009,NO_QUERY,alexbrown1972,@sdrb You know it makes sense 
484911,0,2180952879,Mon Jun 15 11:09:56 PDT 2009,NO_QUERY,EmilyK_4,@LittlestarRed @PaoMiami I know that sucks  I hate how we always find out before they announce it. Thats bad management.
46900,0,1677514118,Sat May 02 02:29:17 PDT 2009,NO_QUERY,loubey68,saturday should be a day of rest . i shouldnt have to work this afternoon 
726952,0,2262704955,Sat Jun 20 23:03:29 PDT 2009,NO_QUERY,breeziibabyax3,@1omarion cant respond too a normal girl 
817726,4,1551874138,Sat Apr 18 10:11:44 PDT 2009,NO_QUERY,totalrapture,@Ryyan lol thanks.  It's pronounced Lees-ul.
36898,0,1565949603,Mon Apr 20 07:54:12 PDT 2009,NO_QUERY,Jakishoegirl,@Jelleyman85 Wish you were here!!!  XXX
127401,0,1834710409,Mon May 18 03:56:45 PDT 2009,NO_QUERY,Tempest3K,is in the office again and feeling like death 
581056,0,2214159008,Wed Jun 17 16:20:58 PDT 2009,NO_QUERY,jadmadi,Kingdom confirms 7 new cases of Swine flu http://is.gd/14MNS 
867413,4,1677766082,Sat May 02 03:52:18 PDT 2009,NO_QUERY,nautaro,waking myself up to get ready for our 5k Cancer walk...  hope it doesn't rain on us!  
1012580,4,1881220225,Fri May 22 04:00:03 PDT 2009,NO_QUERY,tinaadaddy,headinq tO SChOOl ; letS See what tOday brinqS me 
1455904,4,2063454461,Sun Jun 07 02:43:30 PDT 2009,NO_QUERY,backwatersteve,Sitting here sipping coffee/ No wait/ gulping coffee - Can't believe I'm up this freakin early on a Sunday/ oh well - early nap LOL  
928911,4,1759772646,Sun May 10 19:56:38 PDT 2009,NO_QUERY,allison_nicole7,@selenagomez awwww that sounds like so much fun u seem almost like her big sister 
345486,0,2015925369,Wed Jun 03 05:49:05 PDT 2009,NO_QUERY,tweetumsbaby03,@creepymeow fairy tales are not meant to last 
256458,0,1984728089,Sun May 31 15:41:14 PDT 2009,NO_QUERY,Reenster,"I want to cry,our AC in the house is broke  "
640850,0,2235095141,Fri Jun 19 00:24:58 PDT 2009,NO_QUERY,mikedestef,"Whyyy are drums so expensiiive?  Anyone wanna give me like $1,200? Hahah"
684617,0,2250564473,Sat Jun 20 00:51:59 PDT 2009,NO_QUERY,eddyljm,Un predictable weather in Kuwait... 
851625,4,1565916228,Mon Apr 20 07:49:57 PDT 2009,NO_QUERY,nsane8,@vbozsoki good morning!! Are u ever gonna show me how to work the lights? Dont wanna go to work and ruin ur whole production!! 
1274441,4,2000970691,Mon Jun 01 23:28:10 PDT 2009,NO_QUERY,NEEFFRESH,@eclecticbeautyy thank ya  you're next!
917333,4,1753467764,Sun May 10 01:47:16 PDT 2009,NO_QUERY,thecelebhost,@MSNEWYORKER26 I doubt I will tho !  twit pic sumthin
1521262,4,2176301041,Mon Jun 15 03:29:39 PDT 2009,NO_QUERY,dhempe,@shradhac @madmanweb @kalyanvarma @noelladsa @jackol ok see ya all at MOSS on Wednesday around 9-10pm for small meetup 
1287467,4,2002372681,Tue Jun 02 04:01:15 PDT 2009,NO_QUERY,BlueTyson,@angryrobotbooks Nope.  Given that pigs are more likely to fly than an Amazon Australia to ever exist. 
949234,4,1823684318,Sat May 16 22:40:03 PDT 2009,NO_QUERY,JaydDragyn,@TDLQ @Lucky_Gem  I'm so bookmarking this page!! 
544910,0,2201254295,Tue Jun 16 20:01:11 PDT 2009,NO_QUERY,jhummrich,@annabethblue that's a really cool feature. Hopefully you'll get a blackberry version. Still no contacts like Twitterena 
1088264,4,1969581536,Sat May 30 00:30:32 PDT 2009,NO_QUERY,JeremyGould,@nickwarren Hi! You've got kinda famous around these parts 
7810,0,1469951668,Tue Apr 07 07:54:35 PDT 2009,NO_QUERY,Umbrae_,"@MariahHBF &quot;I check my Twitter every second&quot;Aw,no tweets today?  Oh well, I do have a life besides Twitter*crosses fingers behind back* ;)"
